household_id,settlement_id,settlement_name,ward_code,lga_code,head_of_household_initials,structure_number,children_under5_last_round,last_visit_date,consent_to_follow_up,gps_longitude,gps_latitude
BAN-001367,S00982,Okmaja,W013,LGA02,H. Bala,45,1,2025-11-28,yes,7.516752,10.568688
BAN-001368,S02311,Kulaja,W036,LGA04,S. Lami,150,4,2025-10-22,yes,8.029103,10.743614
BAN-001369,S00603,Talani,W007,LGA01,A. Ede,208,2,2025-12-04,yes,7.464344,11.211057
BAN-001370,S00603,Talani,W007,LGA01,M. Funo,110,1,2025-11-13,yes,7.463826,11.209986
BAN-001371,S01958,Doberi,W030,LGA04,Y. Ede,242,1,2025-12-06,yes,7.900634,10.642633
BAN-001372,S01958,Doberi,W030,LGA04,Y. Nura,6,0,2025-11-28,no,7.901777,10.641905
BAN-001373,S01958,Doberi,W030,LGA04,I. Yaro,186,4,2025-12-07,yes,7.9016,10.642317
BAN-001374,S01958,Doberi,W030,LGA04,M. Abu,192,2,2025-12-01,yes,7.900592,10.642748
BAN-001375,S01517,Jisami,W021,LGA02,F. Tanko,2,0,2025-12-06,yes,7.887024,10.547908
BAN-001376,S00623,Irngoni,W007,LGA01,K. Ede,83,1,2025-11-17,yes,7.396181,11.279057
BAN-001377,S00623,Irngoni,W007,LGA01,Z. Yaro,242,0,2025-11-15,yes,7.397285,11.279183
BAN-001378,S00623,Irngoni,W007,LGA01,A. Isa,8,1,2025-10-03,yes,7.395634,11.279368
BAN-001379,S00623,Irngoni,W007,LGA01,F. Wada,255,3,2025-10-08,yes,7.395416,11.27872
BAN-001380,S00623,Irngoni,W007,LGA01,H. Oje,253,0,2025-10-23,no,7.394423,11.279034
BAN-001381,S02363,Ibmafa,W038,LGA03,I. Dogo,133,3,2025-11-21,yes,8.345774,11.400716
BAN-001382,S02363,Ibmafa,W038,LGA03,M. Oje,115,2,2025-10-26,yes,8.345588,11.401429
BAN-001383,S01314,Yedeyi,W017,LGA03,I. Bala,113,2,2025-11-27,yes,7.523004,11.398243
BAN-001384,S02457,Takoma,W039,LGA04,Z. Rabi,93,4,2025-10-14,no,8.223021,10.90598
BAN-001385,S02457,Takoma,W039,LGA04,F. Pama,167,3,2025-12-03,no,8.222545,10.905049
BAN-001386,S02053,Fajiyi,W032,LGA04,H. Dogo,160,2,2025-12-01,yes,8.07406,10.853064
BAN-001387,S02053,Fajiyi,W032,LGA04,Y. Nura,257,3,2025-10-21,yes,8.075043,10.852478
BAN-001388,S02053,Fajiyi,W032,LGA04,H. Dogo,199,3,2025-11-14,yes,8.074746,10.853339
BAN-001389,S02053,Fajiyi,W032,LGA04,U. Dogo,249,0,2025-10-04,yes,8.074683,10.85397
BAN-001390,S02053,Fajiyi,W032,LGA04,U. Kabo,237,1,2025-11-10,yes,8.074622,10.853098
BAN-001391,S00916,Suzayi,W011,LGA02,Z. Jibo,58,4,2025-10-16,yes,7.739195,10.418401
BAN-001392,S00155,Sunako,W002,LGA01,M. Kabo,136,1,2025-12-08,yes,7.100941,10.808183
BAN-001393,S00748,Enngoko,W008,LGA01,S. Yaro,108,1,2025-12-04,yes,7.251164,10.944086
BAN-001394,S01175,Jizani,W015,LGA01,B. Rabi,229,2,2025-11-19,yes,7.518765,11.246373
BAN-001395,S01175,Jizani,W015,LGA01,F. Pama,107,4,2025-11-25,no,7.518754,11.2466
BAN-001396,S00871,Zazaba,W010,LGA02,F. Yaro,39,4,2025-10-25,yes,7.460388,10.76769
BAN-001397,S00871,Zazaba,W010,LGA02,A. Kabo,210,3,2025-11-30,yes,7.459037,10.768833
BAN-001398,S00871,Zazaba,W010,LGA02,I. Tanko,12,0,2025-11-19,yes,7.458302,10.770866
BAN-001399,S00871,Zazaba,W010,LGA02,M. Funo,152,3,2025-11-02,yes,7.458305,10.769396
BAN-001400,S00138,Lorade-Sabo,W002,LGA01,S. Sule,15,1,2025-10-01,yes,7.103732,10.717172
BAN-001401,S00588,Loludu,W007,LGA01,U. Tanko,17,4,2025-10-08,yes,7.384107,11.23138
BAN-001402,S01400,Danayi,W019,LGA04,B. Lami,74,2,2025-11-09,yes,7.691767,10.850695
BAN-001403,S01400,Danayi,W019,LGA04,U. Abu,143,0,2025-11-30,no,7.693006,10.85025
BAN-001404,S01400,Danayi,W019,LGA04,K. Gani,58,2,2025-10-29,yes,7.691242,10.853226
BAN-001405,S01347,Ennadu,W018,LGA02,M. Ede,48,0,2025-11-04,yes,7.577954,10.647757
BAN-001406,S01347,Ennadu,W018,LGA02,M. Dogo,201,4,2025-11-11,yes,7.576271,10.648737
BAN-001407,S01919,Kasale,W029,LGA04,Z. Ede,143,1,2025-10-04,no,7.913137,11.090839
BAN-001408,S01115,Rinata,W015,LGA01,B. Umar,139,0,2025-11-23,yes,7.489621,11.232871
BAN-001409,S01115,Rinata,W015,LGA01,K. Oje,94,1,2025-11-29,yes,7.488411,11.231518
BAN-001410,S01115,Rinata,W015,LGA01,U. Ede,155,1,2025-11-25,yes,7.488279,11.231345
BAN-001411,S01115,Rinata,W015,LGA01,B. Funo,112,3,2025-11-10,yes,7.490102,11.233388
BAN-001412,S01021,Farata,W014,LGA01,I. Umar,70,1,2025-10-25,yes,7.512251,11.555034
BAN-001413,S01021,Farata,W014,LGA01,R. Yaro,39,3,2025-11-16,yes,7.511039,11.556911
BAN-001414,S01021,Farata,W014,LGA01,S. Musa,230,2,2025-10-06,yes,7.51229,11.554571
BAN-001415,S01021,Farata,W014,LGA01,K. Wada,185,0,2025-10-07,yes,7.51189,11.556214
BAN-001416,S01021,Farata,W014,LGA01,B. Kabo,233,3,2025-11-03,yes,7.511616,11.556207
BAN-001417,S01021,Farata,W014,LGA01,R. Gani,86,0,2025-11-03,yes,7.512044,11.555198
BAN-001418,S02026,Wazata,W031,LGA03,B. Tanko,4,2,2025-12-01,yes,7.924734,11.368197
BAN-001419,S02026,Wazata,W031,LGA03,S. Gani,174,3,2025-10-26,yes,7.925075,11.368672
BAN-001420,S02026,Wazata,W031,LGA03,M. Abu,192,0,2025-12-09,yes,7.924263,11.370916
BAN-001421,S02489,Dotisa,W040,LGA04,B. Sule,27,2,2025-10-06,yes,8.320824,11.2061
BAN-001422,S02489,Dotisa,W040,LGA04,B. Wada,191,3,2025-11-30,yes,8.319559,11.205959
BAN-001423,S02489,Dotisa,W040,LGA04,B. Jibo,64,4,2025-10-06,yes,8.319905,11.205176
BAN-001424,S00254,Adkomi,W003,LGA01,S. Bala,205,3,2025-11-25,yes,7.37162,11.103192
BAN-001425,S00254,Adkomi,W003,LGA01,H. Tanko,175,4,2025-11-21,yes,7.371844,11.105943
BAN-001426,S00240,Adnashi,W003,LGA01,S. Lami,168,0,2025-10-07,yes,7.180054,10.988401
BAN-001427,S00240,Adnashi,W003,LGA01,R. Ede,145,4,2025-11-17,yes,7.180054,10.987872
BAN-001428,S00256,Datsisa,W003,LGA01,A. Haru,7,4,2025-10-23,yes,7.206867,10.997917
BAN-001429,S00256,Datsisa,W003,LGA01,M. Musa,139,4,2025-10-23,yes,7.207,10.997289
BAN-001430,S02335,Suridu,W037,LGA03,B. Oje,195,0,2025-11-27,yes,8.202497,11.547464
BAN-001431,S02335,Suridu,W037,LGA03,B. Kabo,232,2,2025-10-11,yes,8.202089,11.548187
BAN-001432,S02006,Zamaja,W031,LGA03,B. Haru,189,1,2025-11-21,yes,8.006647,11.32106
BAN-001433,S02006,Zamaja,W031,LGA03,R. Tanko,156,3,2025-10-04,yes,8.008212,11.320607
BAN-001434,S02006,Zamaja,W031,LGA03,M. Isa,12,0,2025-11-14,yes,8.00763,11.321466
BAN-001435,S01659,Kutsiba,W024,LGA04,F. Zubi,86,3,2025-12-05,yes,7.78698,10.767566
BAN-001436,S01659,Kutsiba,W024,LGA04,Z. Ede,183,2,2025-10-24,yes,7.787063,10.76961
BAN-001437,S01659,Kutsiba,W024,LGA04,U. Bala,123,0,2025-11-27,yes,7.786385,10.768584
BAN-001438,S01659,Kutsiba,W024,LGA04,B. Rabi,96,0,2025-10-01,yes,7.785827,10.768889
BAN-001439,S01659,Kutsiba,W024,LGA04,F. Bala,108,4,2025-10-12,yes,7.785118,10.769371
BAN-001440,S02208,Enwafa-Gabas,W034,LGA03,H. Lami,254,2,2025-10-15,yes,8.248701,11.184511
BAN-001441,S02208,Enwafa-Gabas,W034,LGA03,B. Oje,112,2,2025-11-01,yes,8.247829,11.184133
BAN-001442,S02208,Enwafa-Gabas,W034,LGA03,U. Bala,6,0,2025-10-15,yes,8.24732,11.184184
BAN-001443,S02400,Haduri,W038,LGA03,S. Cham,209,2,2025-10-02,yes,8.264168,11.413283
BAN-001444,S00587,Oljile,W007,LGA01,U. Tanko,173,0,2025-10-04,yes,7.31847,11.327922
BAN-001445,S00587,Oljile,W007,LGA01,H. Dogo,226,3,2025-11-16,yes,7.318098,11.32834
BAN-001446,S02051,Tashako,W032,LGA04,H. Lami,186,1,2025-10-11,yes,8.068796,10.833963
BAN-001447,S02051,Tashako,W032,LGA04,A. Sule,132,2,2025-11-20,yes,8.070153,10.834454
BAN-001448,S02051,Tashako,W032,LGA04,S. Gani,87,4,2025-10-04,yes,8.068369,10.83445
BAN-001449,S02051,Tashako,W032,LGA04,M. Gani,174,2,2025-10-30,yes,8.06873,10.836317
BAN-001450,S02051,Tashako,W032,LGA04,U. Kabo,1,1,2025-11-11,yes,8.069088,10.834715
BAN-001451,S00912,Endefa,W011,LGA02,M. Abu,70,1,2025-10-08,yes,7.607679,10.430118
BAN-001452,S00912,Endefa,W011,LGA02,Z. Lami,119,2,2025-12-02,yes,7.607931,10.429571
BAN-001453,S01950,Biduja,W030,LGA04,B. Umar,225,1,2025-11-18,yes,7.900913,10.632364
BAN-001454,S01950,Biduja,W030,LGA04,I. Rabi,30,1,2025-11-23,yes,7.900802,10.631481
BAN-001455,S01799,Bajile,W028,LGA04,K. Musa,133,0,2025-11-02,yes,7.886465,10.856924
BAN-001456,S01799,Bajile,W028,LGA04,F. Lami,174,2,2025-11-04,yes,7.886584,10.855958
BAN-001457,S01799,Bajile,W028,LGA04,Z. Funo,176,1,2025-11-07,yes,7.886329,10.856022
BAN-001458,S01799,Bajile,W028,LGA04,F. Wada,182,0,2025-11-26,yes,7.886417,10.856724
BAN-001459,S00858,Jiyole-Yamma,W010,LGA02,U. Gani,240,2,2025-10-27,yes,7.478918,10.807775
BAN-001460,S00858,Jiyole-Yamma,W010,LGA02,R. Nura,107,2,2025-11-23,yes,7.477348,10.807499
BAN-001461,S00858,Jiyole-Yamma,W010,LGA02,K. Pama,16,2,2025-10-08,yes,7.478555,10.808657
BAN-001462,S00858,Jiyole-Yamma,W010,LGA02,Y. Gani,27,0,2025-11-30,yes,7.480184,10.808205
BAN-001463,S00858,Jiyole-Yamma,W010,LGA02,I. Nura,226,1,2025-11-24,yes,7.477025,10.807201
BAN-001464,S01365,Nubeshi,W018,LGA02,Y. Isa,210,4,2025-10-16,yes,7.5562,10.63363
BAN-001465,S01365,Nubeshi,W018,LGA02,Y. Sule,65,2,2025-11-20,yes,7.554252,10.633596
BAN-001466,S00928,Satside,W012,LGA02,U. Rabi,38,0,2025-10-25,yes,7.330712,10.526834
BAN-001467,S00928,Satside,W012,LGA02,S. Gani,142,4,2025-11-29,yes,7.3288,10.527921
BAN-001468,S00928,Satside,W012,LGA02,H. Isa,152,0,2025-10-13,yes,7.328657,10.527986
BAN-001469,S00695,Darana,W008,LGA01,R. Pama,202,0,2025-12-07,yes,7.35477,10.887122
BAN-001470,S00130,Dariru,W002,LGA01,H. Wada,150,3,2025-11-29,no,7.039818,10.837434
BAN-001471,S00528,Bamaba,W006,LGA01,K. Isa,174,4,2025-11-30,yes,7.25626,11.166708
BAN-001472,S00519,Yeluta,W006,LGA01,M. Bala,212,4,2025-10-18,yes,7.26071,11.26337
BAN-001473,S00519,Yeluta,W006,LGA01,S. Zubi,24,4,2025-11-06,no,7.260457,11.264266
BAN-001474,S00519,Yeluta,W006,LGA01,F. Sule,250,0,2025-10-08,yes,7.259106,11.265269
BAN-001475,S00585,Agbasa-Sabo,W007,LGA01,Z. Abu,121,2,2025-11-04,yes,7.372111,11.250713
BAN-001476,S01637,Fatsisa,W024,LGA04,K. Dogo,230,2,2025-11-27,yes,7.776521,10.78201
BAN-001477,S01637,Fatsisa,W024,LGA04,B. Bala,248,4,2025-12-07,yes,7.778529,10.781354
BAN-001478,S02298,Biduma,W036,LGA04,F. Rabi,6,2,2025-10-06,no,8.160566,10.735674
BAN-001479,S00818,Agshari,W009,LGA02,I. Umar,92,3,2025-11-27,yes,7.548853,10.94494
BAN-001480,S00818,Agshari,W009,LGA02,A. Yaro,23,4,2025-11-19,yes,7.547102,10.944138
BAN-001481,S00622,Entsishi,W007,LGA01,K. Zubi,234,3,2025-11-12,yes,7.45395,11.177923
BAN-001482,S00622,Entsishi,W007,LGA01,H. Haru,39,2,2025-11-05,yes,7.454539,11.179582
BAN-001483,S00622,Entsishi,W007,LGA01,Z. Umar,46,2,2025-12-06,yes,7.455638,11.177657
BAN-001484,S00102,Irduri,W001,LGA01,Z. Sule,11,0,2025-12-03,yes,7.023503,11.077386
BAN-001485,S00713,Dojimi,W008,LGA01,Z. Bala,200,4,2025-11-01,yes,7.218355,10.936895
BAN-001486,S01993,Adsharu,W031,LGA03,S. Tanko,11,4,2025-11-11,yes,7.925632,11.362264
BAN-001487,S01993,Adsharu,W031,LGA03,B. Wada,52,0,2025-11-12,yes,7.925907,11.36198
BAN-001488,S01993,Adsharu,W031,LGA03,M. Nura,69,4,2025-11-28,yes,7.924885,11.363435
BAN-001489,S01993,Adsharu,W031,LGA03,Y. Isa,209,0,2025-11-11,yes,7.923923,11.362626
BAN-001490,S00776,Biluwo-Yamma,W008,LGA01,R. Pama,137,3,2025-11-26,yes,7.395692,10.959116
BAN-001491,S00776,Biluwo-Yamma,W008,LGA01,I. Ede,10,3,2025-10-06,no,7.394673,10.959921
BAN-001492,S00776,Biluwo-Yamma,W008,LGA01,Z. Tanko,141,1,2025-10-02,yes,7.394379,10.958492
BAN-001493,S00776,Biluwo-Yamma,W008,LGA01,Y. Umar,14,4,2025-10-12,yes,7.394816,10.958992
BAN-001494,S00520,Lorata,W006,LGA01,U. Gani,93,4,2025-12-08,yes,7.196792,11.34807
BAN-001495,S00520,Lorata,W006,LGA01,H. Abu,214,0,2025-10-24,yes,7.197118,11.347176
BAN-001496,S00520,Lorata,W006,LGA01,M. Abu,24,4,2025-11-03,yes,7.19685,11.347639
BAN-001497,S01793,Jirafa,W028,LGA04,M. Bala,174,2,2025-11-12,yes,7.859583,10.875488
BAN-001498,S01793,Jirafa,W028,LGA04,K. Bala,256,4,2025-12-09,yes,7.85965,10.87305
BAN-001499,S00591,Ensashi,W007,LGA01,Y. Nura,175,0,2025-10-22,yes,7.461754,11.203202
BAN-001500,S00591,Ensashi,W007,LGA01,R. Zubi,108,0,2025-12-08,yes,7.459884,11.201962
BAN-001501,S00591,Ensashi,W007,LGA01,S. Jibo,121,3,2025-10-01,no,7.460612,11.202763
BAN-001502,S00591,Ensashi,W007,LGA01,Z. Oje,250,3,2025-10-14,yes,7.461302,11.202888
BAN-001503,S00591,Ensashi,W007,LGA01,R. Haru,70,1,2025-10-15,yes,7.459692,11.202888
BAN-001504,S00927,Kujifa,W012,LGA02,I. Ede,225,2,2025-11-27,yes,7.458006,10.467513
BAN-001505,S00927,Kujifa,W012,LGA02,H. Dogo,245,3,2025-10-02,no,7.456191,10.465274
BAN-001506,S00927,Kujifa,W012,LGA02,K. Rabi,123,3,2025-10-27,yes,7.456228,10.467512
BAN-001507,S00927,Kujifa,W012,LGA02,U. Oje,198,4,2025-11-04,yes,7.455364,10.466957
BAN-001508,S01518,Ekshadu,W021,LGA02,F. Haru,71,1,2025-10-12,yes,7.855953,10.571104
BAN-001509,S01518,Ekshadu,W021,LGA02,F. Nura,123,3,2025-10-08,yes,7.856005,10.569248
BAN-001510,S01518,Ekshadu,W021,LGA02,I. Funo,84,0,2025-10-18,yes,7.857354,10.569028
BAN-001511,S01822,Ibduwo,W028,LGA04,M. Nura,214,0,2025-12-01,yes,7.940084,10.77929
BAN-001512,S01822,Ibduwo,W028,LGA04,M. Lami,83,2,2025-11-27,yes,7.940543,10.780767
BAN-001513,S01822,Ibduwo,W028,LGA04,H. Lami,111,3,2025-11-06,yes,7.939211,10.779742
BAN-001514,S02449,Uzsayi,W039,LGA04,Y. Yaro,217,3,2025-10-14,yes,8.234999,10.835868
BAN-001515,S02449,Uzsayi,W039,LGA04,U. Ede,80,4,2025-10-29,yes,8.232879,10.834543
BAN-001516,S02449,Uzsayi,W039,LGA04,Z. Tanko,122,0,2025-10-25,yes,8.235418,10.835492
BAN-001517,S02449,Uzsayi,W039,LGA04,S. Ede,60,3,2025-11-10,yes,8.233165,10.834878
BAN-001518,S01222,Lodeshi,W015,LGA01,S. Lami,190,2,2025-10-20,no,7.499368,11.23932
BAN-001519,S01222,Lodeshi,W015,LGA01,B. Abu,125,3,2025-10-20,yes,7.499701,11.24109
BAN-001520,S00556,Dashawa,W007,LGA01,S. Umar,42,4,2025-10-05,yes,7.358137,11.213695
BAN-001521,S00556,Dashawa,W007,LGA01,I. Oje,35,2,2025-10-15,yes,7.360939,11.213228
BAN-001522,S00556,Dashawa,W007,LGA01,S. Funo,253,4,2025-10-14,yes,7.359157,11.212188
BAN-001523,S00556,Dashawa,W007,LGA01,B. Lami,73,4,2025-11-11,yes,7.357693,11.213785
BAN-001524,S00556,Dashawa,W007,LGA01,A. Nura,237,4,2025-11-15,yes,7.361325,11.212757
BAN-001525,S00556,Dashawa,W007,LGA01,I. Nura,69,3,2025-12-07,yes,7.360565,11.213378
BAN-001526,S01581,Irlani-Gabas,W022,LGA03,K. Musa,6,4,2025-10-11,yes,8.071073,11.52246
BAN-001527,S01568,Oktishi,W022,LGA03,H. Sule,153,0,2025-11-08,yes,8.095157,11.49638
BAN-001528,S01780,Sakowo,W027,LGA03,B. Nura,108,3,2025-10-16,yes,7.914284,11.484758
BAN-001529,S01423,Olbashi,W019,LGA04,R. Funo,113,1,2025-10-11,yes,7.657186,10.999775
BAN-001530,S01423,Olbashi,W019,LGA04,Z. Yaro,75,1,2025-11-22,yes,7.656692,11.000048
BAN-001531,S01423,Olbashi,W019,LGA04,I. Wada,210,1,2025-11-04,yes,7.656318,11.000627
BAN-001532,S01023,Guraja,W014,LGA01,A. Pama,224,3,2025-10-31,yes,7.383611,11.478064
BAN-001533,S01023,Guraja,W014,LGA01,S. Kabo,135,2,2025-10-28,yes,7.382712,11.478315
BAN-001534,S00090,Irdema,W001,LGA01,R. Rabi,73,3,2025-12-07,yes,7.038505,11.038287
BAN-001535,S00090,Irdema,W001,LGA01,F. Zubi,117,1,2025-10-28,yes,7.03908,11.037841
BAN-001536,S01902,Losaja-Yamma,W029,LGA04,F. Lami,100,4,2025-10-03,yes,7.867995,11.107187
BAN-001537,S01902,Losaja-Yamma,W029,LGA04,K. Bala,251,4,2025-11-23,yes,7.867633,11.106976
BAN-001538,S00909,Zabale,W011,LGA02,B. Isa,252,4,2025-11-11,yes,7.739922,10.415834
BAN-001539,S00472,Harasa,W006,LGA01,Z. Pama,94,1,2025-10-12,yes,7.257437,11.2865
BAN-001540,S00472,Harasa,W006,LGA01,A. Umar,241,4,2025-11-10,yes,7.258302,11.28778
BAN-001541,S00472,Harasa,W006,LGA01,M. Abu,127,2,2025-11-02,yes,7.25673,11.28588
BAN-001542,S00472,Harasa,W006,LGA01,I. Oje,240,0,2025-10-24,yes,7.258158,11.286582
BAN-001543,S00472,Harasa,W006,LGA01,R. Kabo,163,0,2025-11-14,yes,7.258646,11.287898
BAN-001544,S02468,Umbetu-Sabo,W039,LGA04,Z. Pama,174,3,2025-11-09,yes,8.267552,10.850436
BAN-001545,S02468,Umbetu-Sabo,W039,LGA04,U. Umar,203,3,2025-11-05,yes,8.267074,10.851405
BAN-001546,S02468,Umbetu-Sabo,W039,LGA04,Z. Yaro,19,1,2025-11-07,yes,8.266064,10.852835
BAN-001547,S02468,Umbetu-Sabo,W039,LGA04,A. Kabo,138,1,2025-10-15,yes,8.267214,10.852582
BAN-001548,S02468,Umbetu-Sabo,W039,LGA04,A. Gani,167,1,2025-10-23,yes,8.267337,10.851747
BAN-001549,S00174,Irbema,W002,LGA01,F. Tanko,211,2,2025-10-13,yes,7.149572,10.758233
BAN-001550,S02500,Okduri-Tudun,W040,LGA04,F. Musa,209,1,2025-11-26,yes,8.275334,11.158036
BAN-001551,S02500,Okduri-Tudun,W040,LGA04,Y. Nura,208,1,2025-10-09,yes,8.274351,11.157029
BAN-001552,S02500,Okduri-Tudun,W040,LGA04,R. Wada,229,4,2025-10-22,yes,8.275281,11.158814
BAN-001553,S02500,Okduri-Tudun,W040,LGA04,U. Isa,11,2,2025-12-04,yes,8.273547,11.157675
BAN-001554,S01720,Tawatu,W026,LGA03,H. Wada,255,1,2025-10-18,yes,7.698948,11.502918
BAN-001555,S01651,Umngona,W024,LGA04,M. Nura,35,2,2025-10-02,yes,7.771193,10.806721
BAN-001556,S01651,Umngona,W024,LGA04,Z. Lami,40,0,2025-10-23,yes,7.773225,10.805835
BAN-001557,S01927,Ringoru,W030,LGA04,M. Haru,172,0,2025-12-08,yes,8.080185,10.580164
BAN-001558,S01927,Ringoru,W030,LGA04,K. Oje,8,1,2025-11-26,yes,8.079058,10.580994
BAN-001559,S01927,Ringoru,W030,LGA04,B. Haru,59,4,2025-10-06,yes,8.080766,10.581345
BAN-001560,S01927,Ringoru,W030,LGA04,F. Abu,204,1,2025-10-26,yes,8.081133,10.580155
BAN-001561,S02306,Ekwasa,W036,LGA04,Z. Sule,233,0,2025-12-01,yes,8.099394,10.688587
BAN-001562,S02306,Ekwasa,W036,LGA04,F. Dogo,111,4,2025-11-05,yes,8.101126,10.688689
BAN-001563,S02306,Ekwasa,W036,LGA04,F. Yaro,19,1,2025-12-08,yes,8.099723,10.686162
BAN-001564,S02306,Ekwasa,W036,LGA04,R. Isa,55,3,2025-11-12,yes,8.100116,10.688532
BAN-001565,S00934,Kurisa,W012,LGA02,R. Cham,91,2,2025-11-27,yes,7.324709,10.50291
BAN-001566,S00934,Kurisa,W012,LGA02,M. Ede,109,4,2025-10-12,yes,7.325306,10.500862
BAN-001567,S00934,Kurisa,W012,LGA02,Y. Nura,181,4,2025-10-12,yes,7.323883,10.503209
BAN-001568,S00934,Kurisa,W012,LGA02,S. Ede,130,1,2025-11-03,yes,7.324222,10.501744
BAN-001569,S00934,Kurisa,W012,LGA02,U. Isa,247,4,2025-10-19,yes,7.32534,10.501422
BAN-001570,S00860,Okmami,W010,LGA02,M. Gani,162,0,2025-11-24,yes,7.413146,10.896605
BAN-001571,S01562,Okyoshi,W022,LGA03,Z. Wada,198,3,2025-10-03,yes,8.200995,11.429624
BAN-001572,S02214,Uzyotu,W034,LGA03,R. Ede,116,2,2025-10-01,yes,8.133716,11.178948
BAN-001573,S02214,Uzyotu,W034,LGA03,R. Rabi,52,2,2025-10-28,yes,8.131075,11.178597
BAN-001574,S00729,Hamata,W008,LGA01,Z. Sule,44,3,2025-11-03,yes,7.249381,10.868802
BAN-001575,S00729,Hamata,W008,LGA01,A. Ede,80,3,2025-11-17,yes,7.250272,10.867379
BAN-001576,S02125,Rijimi,W033,LGA03,Y. Isa,152,0,2025-10-30,yes,8.013675,11.152315
BAN-001577,S01877,Dajifa,W029,LGA04,M. Sule,99,2,2025-11-11,yes,7.951665,11.10456
BAN-001578,S01877,Dajifa,W029,LGA04,Y. Umar,152,0,2025-10-16,yes,7.953042,11.103688
BAN-001579,S01877,Dajifa,W029,LGA04,U. Ede,240,3,2025-10-24,yes,7.952937,11.10452
BAN-001580,S01688,Enkowa-Kudu,W025,LGA04,H. Kabo,170,4,2025-12-08,no,7.748014,11.105548
BAN-001581,S01688,Enkowa-Kudu,W025,LGA04,M. Musa,29,4,2025-11-15,yes,7.747292,11.105578
BAN-001582,S01688,Enkowa-Kudu,W025,LGA04,U. Lami,105,4,2025-11-21,yes,7.74995,11.10471
BAN-001583,S01688,Enkowa-Kudu,W025,LGA04,Y. Musa,124,0,2025-10-10,yes,7.747219,11.103386
BAN-001584,S00553,Wabema-Yamma,W007,LGA01,R. Bala,63,3,2025-11-08,yes,7.372575,11.155195
BAN-001585,S00553,Wabema-Yamma,W007,LGA01,B. Zubi,130,4,2025-10-18,yes,7.372565,11.152261
BAN-001586,S01769,Irshaja-Sabo,W027,LGA03,R. Gani,171,3,2025-10-18,yes,7.910198,11.470016
BAN-001587,S01769,Irshaja-Sabo,W027,LGA03,F. Gani,159,3,2025-11-08,yes,7.908643,11.470458
BAN-001588,S00463,Risaja,W006,LGA01,B. Pama,50,2,2025-11-11,no,7.185867,11.307517
BAN-001589,S00463,Risaja,W006,LGA01,A. Musa,173,4,2025-10-02,yes,7.185021,11.30573
BAN-001590,S02436,Ibberi-Yamma,W039,LGA04,K. Sule,78,0,2025-10-21,yes,8.246208,10.838426
BAN-001591,S01648,Kamaru,W024,LGA04,S. Cham,225,0,2025-10-25,yes,7.800915,10.68126
BAN-001592,S01648,Kamaru,W024,LGA04,K. Cham,144,3,2025-10-27,yes,7.80071,10.682254
BAN-001593,S01648,Kamaru,W024,LGA04,S. Jibo,172,0,2025-10-20,yes,7.800196,10.682186
BAN-001594,S01743,Bamawo,W026,LGA03,Y. Zubi,26,1,2025-11-19,no,7.75417,11.40064
BAN-001595,S02150,Uzdede,W033,LGA03,Z. Nura,42,2,2025-10-08,yes,7.957045,11.115612
BAN-001596,S00495,Zashashi,W006,LGA01,I. Lami,220,3,2025-10-12,yes,7.249765,11.167336
BAN-001597,S00495,Zashashi,W006,LGA01,B. Zubi,152,1,2025-10-25,yes,7.248454,11.170811
BAN-001598,S01474,Nusale,W020,LGA01,B. Lami,15,4,2025-10-04,yes,7.685058,11.17924
BAN-001599,S01474,Nusale,W020,LGA01,U. Oje,1,3,2025-10-17,yes,7.68692,11.17881
BAN-001600,S01474,Nusale,W020,LGA01,I. Pama,240,4,2025-11-21,yes,7.685795,11.179236
BAN-001601,S01474,Nusale,W020,LGA01,M. Jibo,105,2,2025-11-30,yes,7.686629,11.179301
BAN-001602,S01474,Nusale,W020,LGA01,R. Abu,179,2,2025-10-20,yes,7.686935,11.180618
BAN-001603,S01474,Nusale,W020,LGA01,H. Pama,211,3,2025-11-11,yes,7.688098,11.180213
BAN-001604,S01653,Warile,W024,LGA04,A. Bala,164,4,2025-11-10,yes,7.795485,10.692034
BAN-001605,S02358,Hangoru,W037,LGA03,Z. Umar,212,1,2025-11-19,yes,8.214234,11.548216
BAN-001606,S02358,Hangoru,W037,LGA03,U. Bala,62,4,2025-11-09,yes,8.214107,11.549076
BAN-001607,S02358,Hangoru,W037,LGA03,B. Kabo,71,1,2025-10-15,yes,8.214903,11.547178
BAN-001608,S02153,Umnade,W033,LGA03,R. Kabo,209,1,2025-10-11,yes,8.004921,11.190763
BAN-001609,S00870,Okyosa,W010,LGA02,I. Oje,126,3,2025-10-08,yes,7.380112,10.792489
BAN-001610,S00870,Okyosa,W010,LGA02,I. Rabi,178,2,2025-10-06,yes,7.379919,10.793212
BAN-001611,S00870,Okyosa,W010,LGA02,I. Musa,54,4,2025-10-19,yes,7.380645,10.79292
BAN-001612,S01629,Lorina,W023,LGA03,K. Abu,26,1,2025-10-10,no,7.837284,11.272768
BAN-001613,S01629,Lorina,W023,LGA03,K. Wada,140,4,2025-11-25,yes,7.837117,11.274483
BAN-001614,S01629,Lorina,W023,LGA03,S. Pama,203,0,2025-10-28,yes,7.836073,11.273185
BAN-001615,S01629,Lorina,W023,LGA03,R. Jibo,46,1,2025-11-05,yes,7.836608,11.273938
